order_id,context,chart_type,task,q1_pre,q2_pre,q3_pre,q4_pre,comment,q1_post,q2_post,q3_post,q4_post,q1_oor,q2_oor,name
549,weather and climate,scatterplot,retrieve value,4,4,Y,Y,,,,,,,,scatterplot-retrieve_value-weather_and_climate
550,weather and climate,scatterplot,locate value,4,4,Y,Y,,,,,,,,scatterplot-locate_value-weather_and_climate
551,weather and climate,scatterplot,identify labels of scales,4,4,Y,Y,,,,,,,,scatterplot-identify_labels_of_scales-weather_and_climate
552,weather and climate,scatterplot,describe the topic of the visualization,4,4,Y,Y,,,,,,,,scatterplot-describe_the_topic_of_the_visualization-weather_and_climate
553,weather and climate,scatterplot,estimate difference,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
554,weather and climate,scatterplot,estimate ratio,1,2,N,N,ratio between different types of values,,,,,y,y,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
555,weather and climate,scatterplot,estimate average,4,4,N,N,just wrong; hallucination?,,,,,,,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
556,weather and climate,scatterplot,describe trend or correlation,4,4,Y,Y,,,,,,,,scatterplot-describe_trend_or_correlation-weather_and_climate
557,weather and climate,scatterplot,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
558,weather and climate,scatterplot,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
559,weather and climate,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate
560,weather and climate,bubble ,make comparisons,4,4,Y,Y,,,,,,y,y,bubble_chart-make_comparisons-weather_and_climate
561,weather and climate,bubble ,identify range,3,4,Y,Y,,,,,,,,bubble_chart-identify_range-weather_and_climate
562,weather and climate,bubble ,retrieve value,3,3,Y,Y,hard due to bubble size,,,,,,,bubble_chart-retrieve_value-weather_and_climate
563,weather and climate,bubble ,locate value,4,4,Y,Y,,,,,,,,bubble_chart-locate_value-weather_and_climate
564,weather and climate,bubble ,identify labels of scales,4,4,Y,Y,,,,,,,,bubble_chart-identify_labels_of_scales-weather_and_climate
565,weather and climate,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-weather_and_climate
566,weather and climate,bubble ,estimate difference,3,4,Y,Y,,3,4,Y,Y,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
567,weather and climate,bubble ,estimate ratio,3,4,Y,Y,hard with bubble size and aggregation,,,,,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
568,weather and climate,bubble ,estimate average,4,4,Y,Y,,,,,,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
569,weather and climate,bubble ,describe trend or correlation,4,4,Y,Y,minor conceptual issue as humidity percentage should not exceed 100,4,4,Y,N,,,bubble_chart-describe_trend_or_correlation-weather_and_climate
570,weather and climate,bubble ,describe the characteristics of an alternative chart type,3,3,Y,N,buuble chart hard to replace,,,,,,,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
571,weather and climate,bubble ,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
572,weather and climate,bubble ,judge which task this visualization design best supports,4,4,Y,Y,,4,4,Y,Y,,,bubble_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate
573,weather and climate,pie,make comparisons,4,4,Y,Y,,,,,,,,pie_chart-make_comparisons-weather_and_climate
574,weather and climate,pie,identify range,3,4,Y,Y,,,,,,,,pie_chart-identify_range-weather_and_climate
575,weather and climate,pie,retrieve value,4,4,Y,Y,,,,,,,,pie_chart-retrieve_value-weather_and_climate
576,weather and climate,pie,locate value,4,4,Y,Y,,,,,,,,pie_chart-locate_value-weather_and_climate
577,weather and climate,pie,identify labels of scales,4,4,Y,Y,potential special error: no legend; this one asks a different way,,,,,,,pie_chart-identify_labels_of_scales-weather_and_climate
578,weather and climate,pie,describe the topic of the visualization,4,4,Y,Y,,,,,,,,pie_chart-describe_the_topic_of_the_visualization-weather_and_climate
579,weather and climate,pie,estimate difference,4,4,Y,Y,,,,,,,,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
580,weather and climate,pie,estimate ratio,3,4,Y,Y,,3,4,Y,Y,,,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
581,weather and climate,pie,estimate average,3,3,Y,Y,,,,,,,,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
582,weather and climate,pie,describe trend or correlation,2,3,Y,Y,chart type not suitable for task,,,,,,,pie_chart-describe_trend_or_correlation-weather_and_climate
583,weather and climate,pie,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
584,weather and climate,pie,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
585,weather and climate,pie,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,pie_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate
586,weather and climate,histogram,make comparisons,4,4,Y,Y,,,,,,,,histogram-make_comparisons-weather_and_climate
587,weather and climate,histogram,identify range,4,4,Y,Y,,,,,,,,histogram-identify_range-weather_and_climate
588,weather and climate,histogram,retrieve value,3,3,N,N,aggregation,,,,,,,histogram-retrieve_value-weather_and_climate
589,weather and climate,histogram,locate value,4,4,Y,Y,,,,,,,,histogram-locate_value-weather_and_climate
590,weather and climate,histogram,identify labels of scales,4,4,Y,Y,,,,,,,,histogram-identify_labels_of_scales-weather_and_climate
591,weather and climate,histogram,describe the topic of the visualization,4,4,Y,Y,,,,,,,,histogram-describe_the_topic_of_the_visualization-weather_and_climate
592,weather and climate,histogram,estimate difference,4,3,Y,Y,potential aggregation issue,,,,,,,histogram-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
593,weather and climate,histogram,estimate ratio,4,4,N,N,aggregation ,,,,,,,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
594,weather and climate,histogram,estimate average,4,4,Y,Y,potential aggregation issue ,4,4,Y,Y,,,histogram-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
595,weather and climate,histogram,describe trend or correlation,4,4,Y,Y,,,,,,,,histogram-describe_trend_or_correlation-weather_and_climate
596,weather and climate,histogram,describe the characteristics of an alternative chart type,4,1,Y,Y,too hard; boxplot description too technical,,,,,,y,histogram-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
597,weather and climate,histogram,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
598,weather and climate,histogram,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate
599,weather and climate,choropleth map,make comparisons,4,4,Y,Y,,,,,,,,choropleth_map-make_comparisons-weather_and_climate
600,weather and climate,choropleth map,identify range,4,4,Y,M,aggregation,,,,,,,choropleth_map-identify_range-weather_and_climate
601,weather and climate,choropleth map,retrieve value,3,3,Y,Y,,,,,,,,choropleth_map-retrieve_value-weather_and_climate
602,weather and climate,choropleth map,locate value,3,3,Y,Y,,,,,,,,choropleth_map-locate_value-weather_and_climate
603,weather and climate,choropleth map,identify labels of scales,4,4,Y,M,aggregation,,,,,,,choropleth_map-identify_labels_of_scales-weather_and_climate
604,weather and climate,choropleth map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,choropleth_map-describe_the_topic_of_the_visualization-weather_and_climate
605,weather and climate,choropleth map,estimate difference,3,4,Y,M,aggregation,3,4,Y,M,,,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
606,weather and climate,choropleth map,estimate ratio,3,4,Y,M,aggregation,3,4,Y,M,,,choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
607,weather and climate,choropleth map,estimate average,2,4,Y,M,aggregation,2,4,Y,M,,,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
608,weather and climate,choropleth map,describe trend or correlation,4,4,Y,Y,,,,,,,,choropleth_map-describe_trend_or_correlation-weather_and_climate
609,weather and climate,choropleth map,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
610,weather and climate,choropleth map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
611,weather and climate,choropleth map,judge which task this visualization design best supports,4,4,Y,M,wrong,4,4,N,N,,,choropleth_map-judge_which_task_this_visualization_design_best_supports-weather_and_climate
612,weather and climate,tree map,make comparisons,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-make_comparisons-weather_and_climate
613,weather and climate,tree map,identify range,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-identify_range-weather_and_climate
614,weather and climate,tree map,retrieve value,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-retrieve_value-weather_and_climate
615,weather and climate,tree map,locate value,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-locate_value-weather_and_climate
616,weather and climate,tree map,identify labels of scales,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-identify_labels_of_scales-weather_and_climate
617,weather and climate,tree map,describe the topic of the visualization,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-describe_the_topic_of_the_visualization-weather_and_climate
618,weather and climate,tree map,estimate difference,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-estimate_the_difference_between_two_values_of_the_same_type-weather_and_climate
619,weather and climate,tree map,estimate ratio,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate
620,weather and climate,tree map,estimate average,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-weather_and_climate
621,weather and climate,tree map,describe trend or correlation,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-describe_trend_or_correlation-weather_and_climate
622,weather and climate,tree map,describe the characteristics of an alternative chart type,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate
623,weather and climate,tree map,judge which design is more appropriate for a task,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate
624,weather and climate,tree map,judge which task this visualization design best supports,1,1,N,N,conceptual error with tree map,,,,,,,tree_map-judge_which_task_this_visualization_design_best_supports-weather_and_climate
625,food and agriculture,line,make comparisons,4,4,Y,Y,,,,,,,,line_chart-make_comparisons-food_and_agriculture
626,food and agriculture,line,identify range,4,4,Y,Y,,,,,,,,line_chart-identify_range-food_and_agriculture
627,food and agriculture,line,retrieve value,4,4,Y,Y,,,,,,,,line_chart-retrieve_value-food_and_agriculture
628,food and agriculture,line,locate value,4,3,Y,Y,,,,,,,,line_chart-locate_value-food_and_agriculture
629,food and agriculture,line,identify labels of scales,4,4,Y,Y,,,,,,,,line_chart-identify_labels_of_scales-food_and_agriculture
630,food and agriculture,line,describe the topic of the visualization,4,4,Y,Y,,,,,,,,line_chart-describe_the_topic_of_the_visualization-food_and_agriculture
631,food and agriculture,line,estimate difference,4,4,Y,Y,,4,4,Y,Y,,,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture
