"Pid","trialName","Qid","Answer"
"expert_5","tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics","q4","No"
"expert_5","tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics","q2","1"
"expert_5","tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics","q1","1"
"expert_5","bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-energy_and_environment","q1","4"
"expert_5","bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-energy_and_environment","q2","4"
"expert_5","bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-energy_and_environment","q3","Yes"
"expert_5","bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-energy_and_environment","q5",""
"expert_5","bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-energy_and_environment","q4","Yes"
"expert_5","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_5","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_5","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_5","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5",""
"expert_5","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","2"
"expert_5","scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics","q1","2"
"expert_5","scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics","q3","Yes"
"expert_5","scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics","q4","Yes"
"expert_5","scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics","q5","I don't know if that answer is correct or not"
"expert_5","scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics","q2","4"
"expert_5","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q2","3"
"expert_5","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q1","3"
"expert_5","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q3","Yes"
"expert_5","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q4","Yes"
"expert_5","100_percent_stacked_bar_chart-identify_labels_of_scales-weather_and_climate","q5",""
"expert_5","bar_chart-locate_value-politics","q2","4"
"expert_5","bar_chart-locate_value-politics","q5",""
"expert_5","bar_chart-locate_value-politics","q4","Yes"
"expert_5","bar_chart-locate_value-politics","q1","4"
"expert_5","bar_chart-locate_value-politics","q3","Yes"
"expert_5","100_percent_stacked_bar_chart-identify_range-health","q4","Yes"
"expert_5","100_percent_stacked_bar_chart-identify_range-health","q2","3"
"expert_5","100_percent_stacked_bar_chart-identify_range-health","q3","Yes"
"expert_5","100_percent_stacked_bar_chart-identify_range-health","q1","1"
"expert_5","100_percent_stacked_bar_chart-identify_range-health","q5","I would have said ""not sure"" to Q3 and Q4 if given the option."
"expert_5","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","4"
"expert_5","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_5","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_5","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_5","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_5","scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_5","scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_5","scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_5","scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","4"
"expert_5","scatterplot-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_5","pie_chart-retrieve_value-energy_and_environment","q4","Yes"
"expert_5","pie_chart-retrieve_value-energy_and_environment","q2","4"
"expert_5","pie_chart-retrieve_value-energy_and_environment","q5",""
"expert_5","pie_chart-retrieve_value-energy_and_environment","q3","Yes"
"expert_5","pie_chart-retrieve_value-energy_and_environment","q1","1"
"expert_5","area_chart-identify_labels_of_scales-food_and_agriculture","q2","3"
"expert_5","area_chart-identify_labels_of_scales-food_and_agriculture","q4","Yes"
"expert_5","area_chart-identify_labels_of_scales-food_and_agriculture","q3","Yes"
"expert_5","area_chart-identify_labels_of_scales-food_and_agriculture","q1","4"
"expert_5","area_chart-identify_labels_of_scales-food_and_agriculture","q5",""
"expert_5","bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture","q1","4"
"expert_5","bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture","q2","4"
"expert_5","bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture","q5",""
"expert_5","bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture","q3","Yes"
"expert_5","bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture","q4","Yes"
"expert_5","scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy","q4","No"
"expert_5","scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy","q1","1"
"expert_5","scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy","q5",""
"expert_5","scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy","q3","Yes"
"expert_5","scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy","q2","2"
"expert_5","line_chart-describe_trend_or_correlation-population_and_demography","q1","4"
"expert_5","line_chart-describe_trend_or_correlation-population_and_demography","q4","Yes"
"expert_5","line_chart-describe_trend_or_correlation-population_and_demography","q5",""
"expert_5","line_chart-describe_trend_or_correlation-population_and_demography","q3","Yes"
"expert_5","line_chart-describe_trend_or_correlation-population_and_demography","q2","4"
"expert_5","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q5",""
"expert_5","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q1","4"
"expert_5","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q4","Yes"
"expert_5","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q2","3"
"expert_5","histogram-estimate_the_difference_between_two_values_of_the_same_type-innovation","q3","Yes"
"expert_5","stacked_bar_chart-locate_value-politics","q1","3"
"expert_5","stacked_bar_chart-locate_value-politics","q4","Yes"
"expert_5","stacked_bar_chart-locate_value-politics","q5",""
"expert_5","stacked_bar_chart-locate_value-politics","q2","4"
"expert_5","stacked_bar_chart-locate_value-politics","q3","Yes"
"expert_5","scatterplot-identify_labels_of_scales-economy","q4","Yes"
"expert_5","scatterplot-identify_labels_of_scales-economy","q3","Yes"
"expert_5","scatterplot-identify_labels_of_scales-economy","q2","4"
"expert_5","scatterplot-identify_labels_of_scales-economy","q5",""
"expert_5","scatterplot-identify_labels_of_scales-economy","q1","4"
"expert_5","area_chart-identify_range-politics","q1","3"
"expert_5","area_chart-identify_range-politics","q4","Yes"
"expert_5","area_chart-identify_range-politics","q5",""
"expert_5","area_chart-identify_range-politics","q3","Yes"
"expert_5","area_chart-identify_range-politics","q2","3"
"expert_5","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q5",""
"expert_5","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q2","3"
"expert_5","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q3","Yes"
"expert_5","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q4","Yes"
"expert_5","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q1","4"
"expert_5","histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q2","3"
"expert_5","histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q5",""
"expert_5","histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q4","Yes"
"expert_5","histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q3","Yes"
"expert_5","histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture","q1","2"
"expert_5","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q3","Yes"
"expert_5","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q5",""
"expert_5","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q4","No"
"expert_5","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q1","4"
"expert_5","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q2","3"
"expert_5","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q1","3"
"expert_5","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q4","Yes"
"expert_5","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q3","Yes"
"expert_5","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q2","2"
"expert_5","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q5",""
"expert_5","tree_map-describe_trend_or_correlation-education","q3","Yes"
"expert_5","tree_map-describe_trend_or_correlation-education","q4","Yes"
"expert_5","tree_map-describe_trend_or_correlation-education","q1","2"
"expert_5","tree_map-describe_trend_or_correlation-education","q5",""
"expert_5","tree_map-describe_trend_or_correlation-education","q2","2"
"expert_5","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q1","2"
"expert_5","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q3","Yes"
"expert_5","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q2","3"
"expert_5","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q5",""
"expert_5","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q4","Yes"
"expert_5","histogram-retrieve_value-health","q4","Yes"
"expert_5","histogram-retrieve_value-health","q5",""
"expert_5","histogram-retrieve_value-health","q3","Yes"
"expert_5","histogram-retrieve_value-health","q1","3"
"expert_5","histogram-retrieve_value-health","q2","4"
"expert_5","pie_chart-describe_the_topic_of_the_visualization-politics","q5",""
"expert_5","pie_chart-describe_the_topic_of_the_visualization-politics","q4","Yes"
"expert_5","pie_chart-describe_the_topic_of_the_visualization-politics","q1","4"
"expert_5","pie_chart-describe_the_topic_of_the_visualization-politics","q2","4"
"expert_5","pie_chart-describe_the_topic_of_the_visualization-politics","q3","Yes"
"expert_5","bar_chart-make_comparisons-innovation","q5",""
"expert_5","bar_chart-make_comparisons-innovation","q4","Yes"
"expert_5","bar_chart-make_comparisons-innovation","q1","4"
"expert_5","bar_chart-make_comparisons-innovation","q2","4"
"expert_5","bar_chart-make_comparisons-innovation","q3","Yes"
"expert_5","stacked_bar_chart-make_comparisons-education","q1","2"
"expert_5","stacked_bar_chart-make_comparisons-education","q5",""
"expert_5","stacked_bar_chart-make_comparisons-education","q3","Yes"
"expert_5","stacked_bar_chart-make_comparisons-education","q2","1"
"expert_5","stacked_bar_chart-make_comparisons-education","q4","No"
"expert_5","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_5","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_5","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_5","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","4"
"expert_5","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5",""
"expert_5","stacked_area_chart-identify_range-innovation","q2","3"
"expert_5","stacked_area_chart-identify_range-innovation","q5",""
"expert_5","stacked_area_chart-identify_range-innovation","q3","No"
